,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363
132,12,28,28,28,14,14,5,17,16,9,19,2,9,9,9,25,5,9,9,10,5,6,27,8,27,27,27,24,21,27,28,27,27,5,5,27,14,14,13,21,13,3,17,9,25,27,21,27,6,29,8,25,5,16,16,21,27,27,25,11,27,5,25,5,27,27,27,27,29,29,28,29,18,5,21,27,29,8,8,6,10,25,16,27,20,20,25,27,20,17,29,3,24,13,14,10,11,14,10,27,6,7,5,27,27,12,6,26,6,11,19,9,27,9,9,19,9,6,16,27,7,15,9,5,25,3,16,25,27,20,27,20,6,19,12,11,27,27,14,5,8,5,6,27,19,19,25,22,21,25,19,25,9,29,5,13,5,10,21,4,11,8,19,12,27,7,20,27,27,7,15,22,29,11,5,24,3,19,10,13,9,14,5,14,29,8,8,27,3,6,28,9,7,28,13,25,9,19,5,7,19,19,22,14,28,13,5,27,27,13,6,5,5,8,10,25,9,18,10,5,5,27,24,28,4,25,25,9,6,8,13,5,5,27,5,6,20,4,13,10,5,7,7,27,27,9,28,8,12,11,27,17,13,13,27,5,13,27,24,24,3,6,16,16,3,27,9,9,8,9,5,6,6,3,12,25,12,25,15,19,25,11,29,22,8,9,19,22,24,25,3,3,12,27,11,25,9,9,26,14,14,5,17,5,12,22,26,19,27,19,27,15,25,17,16,19,27,28,19,9,9,14,28,27,27,9,28,27,2,26,19,14,8,27,26,26,8,27,8,8,20,8,9,24,28,17,12,28,16,21,27,27,12,17,7,9,9,28,27,17,5,9,24,9
133,28,28,14,28,14,9,16,16,27,9,19,13,19,9,29,28,10,10,10,5,15,10,19,8,27,24,16,7,12,5,28,12,3,5,5,3,14,10,27,21,19,9,12,25,5,25,14,14,8,15,8,5,24,25,25,21,13,27,22,11,27,21,25,11,22,13,27,27,28,19,28,18,18,5,14,27,27,15,19,27,5,7,16,27,20,20,9,25,20,9,16,24,7,10,14,26,5,19,13,27,16,13,13,5,9,27,4,20,13,12,19,27,27,9,5,8,9,6,5,7,9,7,28,6,10,19,20,27,27,27,27,20,5,27,5,19,5,22,14,21,14,5,5,16,19,25,25,14,21,5,2,27,9,24,5,13,19,10,21,4,7,27,2,12,27,13,25,27,20,13,6,24,9,11,12,24,19,19,27,13,15,14,2,14,21,5,5,11,25,9,28,14,16,27,27,20,19,19,3,5,5,19,14,14,28,13,6,27,27,13,6,5,6,20,27,24,10,25,10,5,5,25,5,19,5,14,7,25,9,16,19,19,5,5,29,25,5,13,10,10,5,7,7,6,5,29,19,8,12,27,27,27,27,13,27,27,27,18,6,24,9,12,11,27,10,9,9,9,7,3,19,6,13,3,12,12,25,9,3,25,5,11,29,29,9,14,24,4,10,25,14,15,10,27,19,6,14,9,14,28,18,10,10,20,28,27,27,24,21,19,4,28,17,15,21,9,9,28,9,19,9,28,5,5,9,9,28,2,27,22,28,22,5,27,26,26,8,24,8,8,8,9,8,24,28,21,12,28,16,9,21,27,10,17,17,6,9,5,18,17,20,13,19,9
134,12,15,28,5,14,9,22,17,7,29,19,18,12,9,9,28,10,5,9,15,13,10,19,8,4,24,27,27,26,27,25,29,9,5,5,21,5,14,27,21,27,3,27,13,27,24,6,5,8,19,5,6,25,25,24,13,13,20,27,27,9,21,5,5,25,5,27,27,27,14,19,4,5,5,14,29,29,29,8,10,5,5,16,12,28,20,14,27,9,19,19,6,5,24,14,26,11,19,13,27,6,13,27,9,5,27,19,21,24,12,19,12,6,18,27,21,27,27,5,25,24,7,7,16,3,25,19,7,20,11,17,21,5,27,19,13,9,4,4,14,20,28,8,19,19,16,22,27,27,21,5,19,26,28,5,13,25,21,19,5,27,25,19,19,27,2,27,6,19,7,19,7,7,17,12,19,27,6,10,13,20,6,27,14,19,2,5,2,3,6,13,20,20,13,8,27,9,19,22,19,28,19,7,22,3,14,17,27,27,13,9,5,5,6,6,20,16,25,14,14,5,27,24,8,6,6,14,23,17,14,14,19,6,2,5,9,5,25,13,12,5,7,22,6,27,15,19,8,12,17,27,27,13,13,13,7,18,9,27,15,24,6,6,27,13,9,9,27,9,9,19,13,12,11,12,12,25,27,19,12,25,22,9,9,9,5,8,4,21,25,14,19,5,27,19,19,14,9,14,28,27,26,22,27,19,27,19,25,9,16,27,8,11,19,9,9,27,20,14,9,28,28,5,5,27,26,28,26,26,22,25,14,5,26,26,26,6,10,24,5,8,9,9,28,22,12,12,28,8,27,27,5,7,17,22,6,6,5,15,12,15,15,15,9
135,12,11,15,7,5,14,5,8,17,27,21,28,19,28,29,28,3,10,16,11,15,5,19,16,4,24,5,5,5,5,16,9,16,27,5,19,5,13,27,25,13,9,27,25,27,13,14,27,8,6,5,8,8,24,12,21,27,27,27,25,24,21,25,5,6,24,27,27,27,14,3,3,6,5,21,27,29,27,19,10,19,5,16,12,28,20,24,27,10,10,3,16,3,24,14,10,27,21,13,27,13,13,13,27,29,27,24,24,12,12,19,12,12,5,5,18,27,27,29,6,14,19,24,10,25,20,20,27,11,17,15,21,29,27,5,19,9,4,4,14,4,27,25,19,19,15,25,14,19,22,11,14,7,29,5,19,19,5,21,20,11,25,22,20,5,7,2,29,27,7,19,6,2,11,12,24,27,14,10,13,11,22,21,14,19,19,15,5,6,28,19,14,29,21,8,27,5,19,3,19,17,25,27,14,10,28,27,27,13,20,6,6,7,27,27,13,13,19,5,14,5,20,16,26,6,6,25,20,17,14,13,17,17,2,14,6,19,4,14,10,5,5,22,6,27,13,19,6,8,12,27,27,13,6,11,27,13,18,27,18,24,6,23,6,13,27,27,9,24,7,3,12,12,22,12,27,9,9,9,29,25,5,11,9,9,27,5,4,19,25,14,14,12,27,27,28,14,9,27,12,26,26,7,7,8,27,26,9,22,27,17,8,9,19,25,9,9,28,19,9,28,28,5,27,23,28,29,2,27,11,18,14,5,10,26,6,7,14,11,11,8,26,27,22,26,27,27,8,8,6,8,15,8,18,18,3,8,19,18,11,15,15,18,5
136,12,15,15,26,5,14,20,16,16,27,29,19,9,9,28,26,5,5,25,22,15,15,29,8,9,10,5,21,27,27,11,12,9,20,16,5,14,3,27,21,13,9,6,13,25,9,14,14,10,27,8,27,8,19,16,21,27,5,22,11,9,21,25,6,6,13,27,27,27,9,9,3,10,5,27,27,29,27,19,19,9,3,12,12,28,10,14,28,26,15,26,28,16,24,16,14,27,27,25,27,27,7,24,9,19,12,9,21,14,5,11,27,3,5,5,24,27,27,2,2,19,5,4,21,24,19,20,27,11,19,27,21,19,27,5,27,28,4,4,14,4,15,8,6,19,22,25,19,6,21,11,11,9,9,5,5,19,5,21,4,4,5,22,19,28,7,20,6,19,7,8,10,7,29,12,24,8,6,10,5,9,15,21,25,21,3,5,11,14,25,21,14,7,17,8,27,2,8,14,5,14,10,27,27,9,14,27,27,27,15,10,7,8,27,27,27,13,19,5,5,4,4,16,29,20,6,7,23,6,6,16,10,20,2,14,9,4,21,13,8,16,7,22,16,27,13,6,22,8,12,27,27,9,9,24,5,27,20,27,14,24,6,23,6,12,10,9,9,9,24,19,12,3,15,12,12,12,27,9,29,25,5,8,9,14,5,5,20,21,25,14,14,11,27,20,19,26,26,21,26,18,27,27,28,22,5,8,8,8,19,25,19,11,15,22,9,19,19,29,9,28,14,5,22,26,19,26,14,10,15,8,5,5,27,25,6,29,24,11,11,2,26,26,26,26,27,8,8,8,29,29,29,8,8,11,27,8,8,11,15,15,15,15,9
137,11,15,15,28,5,5,14,16,27,19,20,19,9,28,9,28,5,5,25,22,13,10,5,5,9,24,5,27,27,5,29,9,9,5,16,14,5,27,27,20,13,9,25,13,10,9,9,5,27,27,24,23,26,24,24,19,27,24,5,9,27,5,25,11,6,13,11,27,21,9,9,28,6,5,5,14,16,27,11,11,19,27,16,14,13,29,14,28,27,20,7,9,26,13,16,14,25,27,5,27,13,22,14,8,19,27,24,19,24,12,19,27,3,5,5,21,27,9,17,16,5,21,24,8,25,27,11,17,2,15,24,19,27,25,5,5,28,4,4,8,20,5,6,19,6,6,6,19,6,10,11,19,9,19,27,5,25,5,27,4,14,27,2,6,19,7,2,9,19,7,8,6,2,19,6,22,8,14,5,5,11,4,21,14,5,6,4,17,26,24,14,10,7,14,26,25,2,8,25,5,11,25,27,10,22,2,5,27,6,16,10,7,7,27,27,13,9,13,6,5,4,7,16,4,20,20,25,7,6,6,5,27,5,2,9,9,6,5,19,19,5,11,27,6,27,13,6,6,8,19,12,27,27,9,11,19,8,22,8,6,12,25,19,12,13,27,9,9,11,24,5,12,12,25,12,12,5,21,9,19,19,17,27,14,14,22,6,5,19,20,14,14,11,27,12,28,28,27,14,28,15,21,27,15,15,27,27,11,8,12,7,26,11,6,22,25,28,19,29,14,14,29,5,26,26,26,5,26,5,3,19,6,14,21,11,13,13,27,27,26,15,26,26,15,15,10,27,8,8,29,29,3,3,5,3,8,27,15,15,15,15,28,9,18
138,11,15,15,28,18,5,22,16,17,27,19,9,19,28,26,26,5,9,10,15,13,8,5,5,5,24,5,27,27,5,13,12,26,20,16,14,3,13,27,20,13,6,27,5,5,9,19,9,6,6,5,27,25,25,24,14,10,20,19,27,27,26,5,19,2,13,26,27,7,3,27,4,6,26,5,27,14,27,27,18,19,27,7,14,3,19,19,28,28,24,15,6,26,13,13,13,7,27,27,27,13,27,20,12,19,27,27,19,28,12,19,6,5,5,21,27,5,27,16,7,19,4,5,25,25,27,27,5,11,10,21,21,29,29,14,6,27,4,21,21,5,7,27,19,6,5,6,3,6,10,27,15,15,11,20,25,25,18,15,4,14,25,29,6,27,9,2,27,19,20,8,13,19,19,24,24,4,14,22,15,14,11,21,10,19,3,4,17,19,8,19,10,7,15,29,9,15,8,4,25,11,20,27,28,5,5,5,6,27,16,10,25,7,12,27,27,9,13,6,5,11,14,4,4,6,6,7,6,6,27,27,13,6,27,6,25,27,24,13,19,6,11,27,25,27,13,6,6,5,19,12,27,27,6,6,27,8,22,5,27,19,25,6,12,12,11,27,5,13,24,25,12,12,11,26,12,12,15,9,25,25,19,29,9,14,25,5,20,20,4,19,14,25,3,15,12,9,9,27,19,26,21,27,26,15,27,27,27,8,6,4,19,3,15,6,11,25,29,9,9,14,29,10,27,26,17,29,14,21,4,11,8,21,21,11,28,17,26,29,10,15,26,11,15,15,27,27,8,8,29,29,29,8,11,25,18,27,15,15,15,15,28,6,18
139,12,15,15,28,28,5,14,6,27,28,16,19,9,9,28,26,15,3,10,22,13,25,5,5,12,27,17,27,27,5,13,12,5,5,16,14,5,27,27,20,2,11,21,5,3,9,25,5,6,6,28,27,26,19,24,11,25,24,19,27,27,14,5,19,2,13,26,13,17,19,17,4,9,18,5,6,16,25,27,11,19,5,7,14,3,7,16,28,28,6,27,28,6,29,13,7,16,27,27,27,28,13,20,12,19,27,27,2,23,13,19,27,6,5,21,5,27,27,27,19,11,24,17,8,24,19,14,22,11,22,21,25,25,28,16,9,27,4,14,5,21,5,19,13,6,5,6,8,14,10,11,26,15,27,20,28,19,2,20,4,14,28,22,6,25,7,2,6,19,20,8,16,5,19,12,5,8,25,2,8,11,14,3,28,14,7,4,17,6,20,14,10,27,21,14,22,20,8,14,5,5,12,27,28,20,5,5,16,27,16,10,8,8,6,27,27,13,13,6,13,11,25,27,27,27,16,6,6,6,27,8,27,27,9,7,9,19,13,27,19,27,13,27,6,27,27,6,6,19,12,12,27,27,13,9,27,18,8,13,6,4,23,6,12,12,27,9,5,22,12,25,19,12,11,11,12,9,27,14,25,19,9,12,3,14,20,14,27,22,19,28,14,25,3,3,12,17,27,5,19,26,26,26,26,15,14,27,24,8,6,4,25,19,6,2,19,9,29,9,9,26,29,29,27,26,26,20,21,21,4,19,2,19,21,3,11,19,22,8,18,15,11,9,28,5,27,8,8,8,24,29,15,10,18,8,8,5,15,15,12,15,18,19,28
140,11,28,15,28,9,5,27,10,10,16,19,27,21,9,28,7,15,7,13,9,28,9,19,27,19,24,24,27,27,5,15,11,5,5,16,12,16,27,27,20,2,27,27,13,9,9,20,2,27,27,5,9,10,25,24,19,27,6,19,5,27,26,5,22,2,6,26,13,7,27,27,9,9,3,19,6,16,6,18,9,5,27,18,14,10,25,19,28,28,9,27,18,27,16,13,16,16,7,28,27,28,26,13,6,12,27,27,27,17,13,13,19,6,22,10,5,4,20,16,19,11,15,15,8,14,10,22,22,11,22,15,21,26,25,5,9,27,9,20,12,21,6,19,19,6,27,16,8,14,10,20,26,21,21,20,27,19,6,27,4,22,25,29,20,27,7,2,9,19,6,9,9,5,11,19,24,15,25,10,20,11,13,21,5,19,13,19,17,6,19,19,19,27,15,29,19,25,8,4,5,17,14,27,28,28,5,6,6,27,13,8,19,8,12,27,27,27,13,6,17,25,27,27,27,13,19,27,6,12,27,27,19,27,6,15,3,6,27,19,6,5,7,9,27,26,13,6,24,5,12,28,27,13,17,7,5,27,8,3,9,23,23,11,12,3,5,9,9,5,8,4,10,3,11,26,25,22,27,25,9,9,4,19,3,14,5,10,25,14,15,19,14,9,3,20,12,9,27,27,19,9,26,26,26,15,14,8,27,13,5,29,25,19,26,20,14,11,27,19,9,26,29,29,5,26,23,12,6,21,24,19,10,27,26,8,25,25,27,8,15,12,15,28,15,18,27,28,9,8,17,27,19,19,18,28,15,28,9,19,7,28,18,19,19
141,20,11,15,15,3,9,8,14,19,27,21,21,21,21,9,26,17,27,27,28,28,10,5,5,12,6,11,27,7,19,19,5,5,3,16,19,27,13,13,20,2,27,27,5,5,9,6,2,6,7,4,8,10,25,27,11,27,25,27,19,27,25,5,11,16,21,9,29,7,18,27,27,9,27,10,6,16,13,17,29,29,27,18,14,10,7,19,13,28,5,9,5,9,27,16,16,16,7,28,28,28,3,13,13,6,17,27,15,27,13,19,19,6,5,21,5,4,25,16,19,11,9,2,17,14,19,22,22,11,22,15,24,28,14,21,18,20,4,17,27,5,6,27,19,5,27,27,24,5,5,20,26,27,21,3,27,27,19,27,4,20,28,5,29,19,6,9,6,19,27,8,9,7,29,12,24,5,25,14,25,14,21,21,5,16,19,7,4,13,8,19,7,11,29,17,9,5,8,14,25,11,11,27,28,6,5,19,27,25,16,29,8,8,7,27,27,27,13,6,17,17,13,27,27,27,9,6,29,24,29,5,19,6,14,25,19,5,5,12,6,14,13,9,27,13,9,13,8,5,12,5,27,13,27,13,9,8,18,27,9,3,23,11,17,3,27,18,9,9,8,19,3,12,25,25,12,27,27,25,25,19,17,25,26,29,5,10,11,9,27,14,25,11,5,22,12,9,14,15,11,19,26,25,19,15,14,8,28,13,8,9,19,27,3,21,25,9,22,21,9,9,14,14,10,26,23,20,28,21,19,10,5,19,27,8,17,17,27,8,5,18,5,28,9,28,20,7,19,15,17,9,26,9,21,28,3,3,19,16,19,5,16,28,16
142,10,5,14,15,11,9,8,5,14,27,27,17,16,6,28,26,27,27,27,15,5,9,22,5,20,27,24,27,19,19,9,27,9,16,19,19,26,20,20,28,3,27,25,13,9,6,2,10,5,16,4,10,10,25,12,27,27,25,25,27,8,14,25,11,13,10,9,9,17,18,27,16,25,24,27,6,25,25,6,20,5,25,16,24,10,7,19,20,10,9,9,3,9,27,13,16,16,7,28,28,28,28,20,6,19,13,27,27,27,27,12,19,6,22,5,5,4,25,16,19,11,7,7,5,25,5,15,22,11,22,17,27,25,5,4,26,10,15,23,27,27,19,19,8,7,5,27,24,10,5,20,27,21,21,3,3,27,5,27,6,11,26,22,10,27,6,6,13,27,27,9,9,7,19,24,12,28,25,10,25,5,14,21,5,5,13,5,17,13,19,20,7,7,9,17,9,8,5,14,25,10,11,27,13,6,22,27,27,9,9,24,8,12,27,27,27,27,27,6,17,16,27,27,18,13,19,5,21,5,29,9,18,19,5,25,14,6,9,6,6,29,11,15,27,11,2,14,3,3,12,5,27,27,7,7,27,8,12,27,3,12,23,27,17,9,5,9,24,14,22,12,3,3,15,25,27,21,25,25,12,5,17,11,28,29,6,10,27,20,20,14,22,19,5,25,25,19,27,14,14,19,26,26,19,15,11,8,24,18,8,5,8,27,19,21,29,11,24,21,19,9,28,5,27,26,26,6,10,2,19,24,21,19,3,24,19,18,8,27,7,19,11,15,9,16,21,19,28,12,9,9,9,27,7,7,19,3,19,7,9,18,14,19,4
143,11,8,18,18,27,11,3,6,5,27,27,27,12,6,28,27,9,27,27,15,28,5,28,15,20,27,24,16,19,5,19,27,27,16,6,27,26,14,21,13,25,27,5,25,13,9,20,22,27,19,4,10,19,6,19,27,9,25,27,27,5,25,5,8,13,5,27,9,17,27,19,3,9,20,10,27,6,25,14,20,19,27,22,16,3,9,19,19,6,9,9,5,27,12,27,7,16,7,7,27,28,25,7,19,12,7,27,27,27,13,13,13,17,5,5,5,4,27,28,19,5,9,22,8,19,19,16,19,11,22,17,9,5,25,24,12,25,8,20,19,21,25,8,6,7,5,25,11,5,5,9,27,27,6,24,27,14,16,21,22,11,6,22,20,27,17,19,27,27,27,27,27,7,18,26,15,25,25,13,25,14,20,28,19,5,19,11,25,13,19,14,10,25,9,5,9,8,5,14,25,28,11,27,13,20,20,27,27,27,13,6,7,7,18,27,27,27,27,27,27,27,13,27,13,25,28,4,15,4,6,22,29,15,5,4,2,26,16,12,6,9,24,5,27,9,27,2,28,12,12,13,27,12,20,27,3,12,12,6,9,23,23,27,27,9,9,9,5,9,24,6,3,3,15,11,27,3,25,3,25,10,10,9,29,29,9,9,9,20,7,14,15,8,27,25,25,14,27,16,11,18,5,25,5,15,11,27,24,24,25,27,8,3,8,20,19,11,24,21,9,25,26,9,9,9,10,5,9,27,19,5,26,19,5,5,12,9,8,5,18,19,19,19,9,5,21,7,28,19,28,9,3,9,21,15,27,17,19,9,9,14,9,28,19
144,25,5,15,18,18,29,22,19,19,29,28,10,3,6,28,28,27,27,27,13,5,25,14,5,23,20,24,21,5,28,28,3,27,5,5,27,27,14,21,3,3,27,5,5,9,5,21,15,27,19,4,19,25,3,19,10,27,25,11,2,5,14,5,8,13,5,13,9,17,27,27,17,9,20,5,6,6,24,7,7,5,27,3,5,20,7,16,6,16,15,17,5,9,27,27,7,28,7,24,19,25,25,20,19,19,13,27,27,27,13,5,13,13,6,21,5,27,6,27,13,2,9,7,12,12,19,20,6,15,5,28,9,13,24,5,26,9,25,23,14,29,15,19,8,16,8,27,9,6,24,7,27,28,6,24,27,27,8,21,11,11,21,13,18,9,12,27,27,6,6,6,7,7,22,8,15,4,12,13,9,14,14,2,19,8,19,5,4,16,12,19,10,13,25,14,6,5,5,3,15,28,11,27,28,28,20,27,27,27,13,16,11,16,19,6,27,3,27,27,27,27,27,13,12,22,19,5,6,5,2,29,19,5,5,23,2,5,16,6,6,9,11,19,5,11,6,5,3,8,22,22,27,22,25,25,5,19,5,6,6,5,23,18,5,9,9,9,6,3,3,6,19,19,15,25,13,18,25,25,3,11,12,11,29,6,9,19,9,20,27,14,11,8,10,15,19,19,26,26,12,15,26,25,25,15,27,27,24,24,25,22,8,8,22,25,25,11,20,5,27,9,29,28,9,27,26,5,29,27,19,5,27,19,19,26,3,6,6,27,22,19,17,3,9,16,9,7,28,5,9,7,28,3,5,17,9,17,16,7,9,16,17,19,19
145,15,6,15,28,11,11,22,20,15,29,28,13,9,28,28,28,3,27,10,28,13,19,25,15,11,12,27,19,5,5,28,27,27,5,27,16,27,27,23,13,3,21,21,3,9,5,13,7,29,27,3,18,10,13,19,12,27,25,11,27,7,14,17,13,13,14,9,23,5,27,25,5,13,11,27,27,6,17,16,7,27,27,8,5,19,25,16,9,9,15,29,17,14,27,13,13,28,7,28,19,28,25,7,27,26,13,27,17,24,7,13,27,10,6,27,5,27,27,27,13,19,9,14,12,12,27,25,11,15,23,27,27,13,13,19,18,26,21,13,25,29,19,19,9,16,29,25,19,12,5,7,27,5,19,25,3,14,5,5,11,9,21,13,18,9,5,27,27,9,9,5,7,29,12,26,15,4,20,13,25,14,6,2,19,24,19,14,13,6,10,6,7,5,5,9,9,27,5,3,10,10,29,28,28,13,20,11,26,27,13,27,5,29,19,6,9,19,27,27,6,5,27,9,28,12,25,19,18,4,11,12,29,26,8,23,5,27,29,5,16,13,10,18,5,11,25,5,28,27,12,6,27,29,20,25,13,5,12,6,6,5,23,12,16,8,9,9,24,3,13,12,19,3,25,18,18,16,25,9,27,10,12,9,29,5,19,19,5,9,27,14,14,8,27,22,19,19,4,14,11,3,26,25,27,15,5,27,24,26,25,27,21,14,17,21,25,11,24,19,9,9,28,5,5,10,6,20,5,10,22,19,27,19,9,9,3,27,9,17,16,19,9,9,9,17,27,10,19,19,9,9,9,27,16,7,7,6,19,19,26,15,5,28,17
146,3,15,13,15,11,3,27,14,28,29,11,13,23,21,26,28,13,10,10,7,13,6,10,15,15,24,24,5,21,21,27,29,27,5,27,29,27,14,23,19,27,7,21,27,9,16,7,7,18,27,27,15,24,16,6,19,12,13,27,7,7,9,13,13,13,11,6,5,14,27,13,12,27,11,5,9,16,7,7,5,27,9,8,5,25,25,3,16,9,6,7,27,27,27,19,7,18,7,27,19,28,27,27,9,20,13,19,27,29,16,16,19,10,6,6,5,27,29,27,13,25,10,15,12,12,27,27,15,25,12,13,27,27,13,28,18,9,5,25,25,9,22,27,16,19,16,7,19,27,24,10,27,17,12,24,27,22,21,25,5,9,29,8,21,5,8,9,27,27,9,5,16,29,13,6,26,19,14,13,3,14,20,13,27,25,19,5,11,18,21,6,24,5,28,29,9,27,8,26,10,29,29,28,28,27,17,28,26,19,22,20,11,7,19,27,22,5,11,27,27,9,27,13,21,29,12,11,14,6,7,9,29,26,29,23,2,5,19,27,20,14,9,11,18,9,6,6,3,25,12,14,27,24,27,13,21,12,12,5,6,5,23,6,8,27,9,9,5,12,15,12,3,3,20,11,12,12,9,3,6,10,22,9,29,29,15,29,20,9,10,14,7,9,27,20,19,26,14,14,3,15,18,25,22,19,15,26,24,26,25,27,8,11,22,16,25,11,20,19,9,9,26,28,10,27,28,5,6,2,19,19,24,5,27,9,26,18,6,15,6,19,8,9,9,5,27,15,28,16,9,21,27,27,20,7,3,6,25,5,15,15,28,19,24
147,15,5,13,15,20,3,27,23,19,12,15,13,14,11,28,26,25,10,10,20,3,5,22,15,5,5,24,5,21,27,25,27,27,9,5,27,27,5,26,20,27,21,21,3,9,5,7,7,29,27,3,6,8,13,12,19,13,25,11,9,7,9,27,13,7,13,27,21,27,27,20,25,25,25,5,9,5,7,5,9,27,27,3,5,10,19,25,16,9,9,5,27,6,13,7,7,28,27,27,19,6,25,23,11,27,16,11,27,24,24,24,27,10,6,6,11,27,5,27,27,19,10,5,11,12,27,27,15,15,17,27,27,27,27,19,9,5,21,13,14,9,19,6,9,7,5,13,10,27,8,7,27,17,6,25,13,27,5,21,29,4,29,8,14,27,25,19,27,27,27,27,27,5,5,6,9,26,21,28,3,27,20,20,27,20,28,5,13,7,6,6,5,5,28,29,27,6,7,10,10,24,29,28,28,20,9,28,26,24,26,20,26,7,19,27,29,16,11,9,9,5,26,27,25,24,12,19,14,10,11,9,29,26,25,4,5,5,5,12,20,13,19,26,5,9,6,6,16,10,12,27,27,16,20,24,21,12,19,6,6,6,23,9,5,27,5,9,3,8,21,12,3,3,12,11,15,12,9,5,19,10,29,9,29,5,5,14,6,4,10,14,22,24,27,9,19,25,14,29,3,15,19,10,22,22,29,5,24,24,19,27,28,11,9,21,19,11,20,19,9,9,28,26,10,27,27,18,5,2,22,24,24,5,27,21,23,5,5,29,22,8,9,9,26,5,14,10,5,18,9,9,9,3,17,14,3,5,13,5,15,15,5,24,19
148,15,5,13,15,18,8,15,12,28,29,19,13,23,11,28,26,25,10,14,20,6,9,22,16,11,6,21,21,21,9,24,25,29,16,5,27,9,2,6,27,27,27,19,9,25,5,5,25,29,27,16,9,24,13,6,25,6,9,7,9,9,7,17,7,7,18,27,25,7,27,6,27,11,25,10,5,5,7,7,8,21,6,18,20,10,19,19,16,9,27,9,9,19,13,16,7,18,27,27,19,3,27,6,29,13,5,10,6,19,13,16,8,9,6,6,9,5,5,27,27,27,10,14,11,12,27,27,25,11,12,27,27,13,28,28,18,9,21,12,11,27,19,27,8,9,5,8,10,27,15,5,20,12,10,5,22,25,25,25,5,27,29,8,21,27,8,27,27,27,27,21,27,5,21,13,9,26,27,21,3,27,16,20,3,21,21,27,13,3,7,27,5,5,28,29,27,9,7,16,9,7,27,27,28,29,15,28,26,26,21,20,29,25,19,27,3,15,13,14,11,5,2,14,25,29,12,19,14,10,11,9,29,9,25,3,5,7,5,27,27,13,11,7,7,15,27,6,16,6,27,13,27,17,27,27,13,5,12,6,6,5,23,9,27,19,27,12,3,8,8,12,12,3,25,11,5,12,9,5,19,10,5,9,29,27,14,27,6,4,26,10,19,19,27,21,19,25,14,29,5,11,9,25,27,15,26,26,24,26,25,7,19,5,6,16,19,11,11,19,9,9,28,26,10,9,26,28,25,26,11,16,14,5,27,25,3,4,28,5,15,5,8,28,26,5,12,10,7,16,3,9,9,3,11,10,6,27,13,13,5,15,5,24,9
149,15,27,13,9,19,9,27,27,5,29,3,13,23,29,28,26,25,10,14,6,7,2,22,15,5,27,24,27,16,27,24,14,29,14,27,19,9,19,16,27,27,27,3,9,6,13,21,8,9,27,25,13,8,13,12,25,11,20,29,9,9,7,5,13,7,18,27,27,13,27,27,27,27,25,19,20,5,11,7,8,21,10,5,21,10,10,9,9,24,27,7,9,24,19,27,7,27,27,16,19,5,27,6,6,27,9,2,27,9,24,25,29,9,10,9,18,5,5,27,27,25,24,8,11,12,27,27,20,11,12,13,28,13,28,28,9,9,14,12,10,27,10,27,25,8,17,25,11,12,15,5,25,12,12,22,25,25,25,27,9,27,10,27,20,27,27,10,27,27,27,27,27,27,9,5,5,26,27,21,3,3,20,16,6,21,21,3,13,3,27,27,28,27,3,27,27,6,24,16,3,7,3,27,28,19,27,18,28,24,29,6,25,25,19,27,25,6,11,27,9,5,5,2,6,21,6,19,14,10,25,9,8,26,27,25,25,12,5,27,14,13,10,25,7,7,15,27,13,6,27,15,27,28,27,27,13,6,12,5,5,27,27,9,29,19,6,6,13,19,4,12,12,16,25,27,29,12,22,29,19,10,29,9,14,21,5,12,19,19,10,14,22,14,19,29,19,23,14,25,5,11,5,21,21,15,15,5,8,26,17,13,24,15,5,16,25,11,19,13,19,9,9,26,10,27,10,6,16,27,22,19,15,5,27,9,3,23,28,5,15,11,9,28,26,5,9,10,7,13,20,9,9,17,14,14,15,12,11,13,15,11,5,3,6
